-13.128	1581.205
-10.877	1581.173
-9.588	1581.171
-7.206	1581.211
-6.626	1581.271
-5.683	1581.15
-4.889	1581.151
-3.484	1581.146
-2.242	1581.174
-0.737	1581.167
0	1581.179
0.706	1581.17
1.48	1581.162
2.004	1581.198
3.986	1581.229
5.292	1581.173
6.025	1581.127
6.799	1581.15
7.645	1581.135
8.378	1581.178
8.798	1581.183
10.047	1581.149
12.09	1581.15
14.55	1581.143
15.956	1581.14
17.935	1581.157
19.965	1581.146
chainage	260.0
-19.898	1581.214
-16.931	1581.199
-14.073	1581.142
-11.906	1581.125
-9.903	1581.11
-5.708	1581.088
-3.248	1581.038
-1.379	1581.051
0	1581.019
0.78	1581.041
1.996	1581.067
2.794	1581.005
3.785	1581.021
5.131	1580.959
5.397	1580.961
5.881	1581.004
6.01	1581.027
6.268	1581.015
6.799	1581.004
7.976	1581.014
9.434	1581.011
11.438	1581.015
12.428	1581.019
14.459	1580.992
15.941	1581.008
17.791	1580.998
18.78	1580.992
20.069	1580.986
chainage	280.0
-19.94	1580.991
-17.106	1580.974
-14.435	1580.88
-12.059	1580.822
-10.079	1580.786
-7.488	1581.076
-6.31	1580.984
-3.373	1581.022
-1.26	1580.968
0	1580.965
1.453	1580.963
3.242	1580.934
4.748	1580.901
6.11	1580.869
7.126	1580.863
8.286	1580.839
8.77	1580.818
9.592	1580.825
10.486	1580.848
12.097	1580.833
13.254	1580.841
14.726	1580.855
16.261	1580.869
17.498	1580.893
18.722	1580.861
19.919	1580.854
chainage	300.0
-19.958	1580.814
-19.286	1581.138
-18.525	1581.452
-18.341	1581.47
-17.885	1581.259
-17.498	1581.037
-16.927	1580.669
-16.439	1580.575
-15.647	1580.544
-14.67	1580.524
-13.795	1580.503
-12.73	1580.533
-11.475	1580.569
-10.104	1580.639
-8.947	1580.697
-7.434	1580.724
-6.13	1580.66
-4.322	1580.675
-3.228	1581.048
-2.051	1580.866
-0.748	1580.931
0	1581.029
1.096	1580.829
1.747	1580.775
2.906	1580.737
3.504	1580.73
4.259	1580.768
5.261	1580.763
6.381	1580.88
7.461	1580.851
9.141	1580.721
11.34	1580.665
13.484	1580.684
15.483	1580.704
17.059	1580.716
18.888	1580.717
19.94	1580.705
chainage	320.0
-19.804	1580.83
-17.118	1580.735
-13.79	1580.741
-9.581	1581.098
-6.728	1581.113
-4.18	1580.547
-1.971	1580.253
0	1580.375
2.341	1580.524
5.126	1580.571
7.062	1580.513
8.591	1580.558
10.358	1580.529
12.359	1580.573
13.854	1580.595
16.098	1580.551
19.424	1580.559
chainage	340.0
-19.797	1580.384
-18.507	1580.411
-16.637	1580.429
-13.209	1580.547
-11.307	1580.515
-8.42	1580.38
-5.941	1580.551
-3.361	1580.64
0	1580.221
1.722	1580.29
2.979	1580.329
4.964	1580.484
6.768	1580.441
8.157	1580.513
9.513	1580.465
11.182	1580.468
13.117	1580.522
14.838	1580.512
16.804	1580.441
18.371	1580.454
19.99	1580.359
chainage	360.0
-19.873	1580.219
-17.012	1580.015
-13.625	1580.058
-10.452	1580.116
-7.698	1580.196
-5.469	1580.042
-3.492	1580.11
-1.853	1580.163
0	1580.326
1.734	1580.471
3.19	1580.549
5.224	1580.447
7.812	1580.402
10.777	1580.306
13.11	1580.277
15.695	1580.225
18.029	1580.224
19.9	1580.262
chainage	376.89
-20.011	1580.034
-17.933	1580.068
-15.605	1580.074
-12.441	1580.057
-10.267	1580.095
-8.202	1580.124
-5.757	1580.101
-4.024	1580.072
-3.045	1580.065
-1.806	1580.091
-0.994	1580.084
0	1580.123
0.851	1580.115
1.624	1580.107
2.766	1580.162
4.137	1580.174
6.628	1580.181
8.334	1580.157
9.365	1580.145
10.902	1580.127
13.126	1580.136
16.302	1580.177
17.858	1580.176
19.938	1580.165
