player_id,arrived_time,departed_time,wait_time
865,1,793,9
866,22,793,0
867,10,795,35
868,21,795,7
869,16,797,32
870,12,797,14
871,23,799,0
872,3,799,4
873,10,799,0
874,5,799,15
875,11,799,0
876,7,800,61
877,7,800,0
878,12,801,8
879,3,801,0
880,12,801,25
881,22,802,25
882,3,803,28
883,11,803,6
884,10,806,0
885,8,808,28
886,12,809,0
887,7,809,30
888,16,809,27
889,2,810,27
890,6,810,30
891,20,812,19
892,21,813,91
893,11,813,12
894,20,815,0
895,14,817,0
896,13,817,36
897,19,818,7
898,5,818,59
899,11,819,10
900,1,821,3
901,10,821,28
902,9,822,26
903,3,823,33
904,16,824,28
905,7,825,29
906,17,826,32
907,13,828,22
908,10,830,33
909,2,831,0
910,1,831,32
911,1,833,1
912,12,834,42
913,22,834,20
914,2,835,0
915,17,835,34
916,15,835,16
917,17,838,33
918,4,838,8
919,16,839,0
920,7,840,28
921,16,842,16
922,2,844,27
923,6,845,28
924,3,846,0
925,21,846,33
926,2,847,35
927,13,848,23
928,23,848,24
929,20,848,0
930,22,849,14
931,1,849,19
932,20,852,26
933,23,853,18
934,1,853,0
935,16,854,33
936,17,856,0
937,13,856,0
938,8,856,24
939,15,857,45
940,21,858,0
941,13,859,26
942,11,859,13
943,8,859,0
944,21,859,24
945,2,860,26
946,12,861,22
947,12,862,0
948,5,862,31
949,6,863,0
950,20,863,30
951,12,864,38
952,5,866,0
953,13,868,21
954,8,868,0
955,11,869,13
956,20,870,0
957,15,871,15
958,7,871,61
959,21,872,23
960,10,872,0
961,9,873,55
962,20,874,23
963,4,876,23
964,19,878,31
965,19,880,7
966,5,880,27
967,3,881,31
968,15,884,4
969,15,884,28
970,12,886,14
971,6,887,22
972,4,888,5
973,2,889,0
974,19,890,14
975,24,890,0
976,6,890,14
977,7,891,24
978,15,891,11
979,16,891,23
980,3,893,22
981,17,893,61
982,11,896,20
983,14,898,0
984,6,898,16
985,6,900,5
986,4,903,31
987,21,903,26
988,15,904,30
989,15,904,28
990,21,906,10
991,4,906,6
992,14,907,0
993,12,907,0
994,4,907,0
995,6,908,60
996,12,908,4
997,7,911,35
998,15,911,10
999,21,911,0
1000,10,911,5
1001,10,912,26
1002,12,913,33
1003,13,913,35
1004,8,914,21
1005,9,915,25
1006,9,917,0
1007,4,917,25
1008,24,919,0
1009,22,919,30
1010,5,919,26
1011,24,920,32
1012,6,922,27
1013,6,922,26
1014,18,923,22
1015,14,923,34
1016,5,924,28
1017,5,924,10
1018,10,926,22
1019,21,926,16
1020,5,927,24
1021,15,927,27
1022,4,928,32
1023,19,928,0
1024,12,930,1
1025,19,930,0
1026,18,930,0
1027,2,931,23
1028,2,931,14
1029,17,931,35
1030,2,931,79
1031,20,932,60
1032,22,934,10
1033,16,935,13
1034,11,936,48
1035,12,936,31
1036,19,936,22
1037,17,937,43
1038,24,938,0
1039,13,938,0
1040,1,941,32
1041,1,942,31
1042,9,943,0
1043,2,944,16
1044,10,946,17
1045,15,947,21
1046,4,948,30
1047,5,949,0
1048,18,949,35
1049,12,950,3
1050,13,951,24
1051,21,953,25
1052,11,954,47
1053,11,954,21
1054,20,956,34
1055,14,957,0
1056,16,959,20
1057,4,959,13
1058,24,959,24
1059,4,961,25
1060,11,961,0
1061,4,962,27
1062,19,963,0
1063,22,964,33
1064,1,965,24
1065,10,966,56
1066,15,967,0
1067,20,967,35
1068,4,967,33
1069,6,969,12
1070,2,969,21
1071,14,969,24
1072,5,970,0
1073,1,974,11
1074,17,974,0
1075,13,975,30
1076,6,975,28
1077,13,977,26
1078,23,977,5
1079,3,978,0
1080,23,978,30
1081,1,979,0
1082,17,979,19
1083,5,979,10
1084,21,980,38
1085,14,980,35
1086,15,984,19
1087,3,984,0
1088,6,985,13
1089,20,986,10
1090,16,986,40
1091,13,991,31
1092,19,991,25
1093,13,992,0
1094,22,993,26
1095,16,994,16
1096,24,994,41
1097,9,995,8
1098,12,998,22
1099,14,1000,30
1100,7,1000,0
1101,3,1004,22
1102,12,1004,16
1103,4,1006,26
1104,3,1006,0
1105,24,1006,17
1106,17,1007,17
1107,17,1007,33
1108,22,1008,31
1109,15,1009,35
1110,13,1014,8
1111,10,1014,37
1112,15,1015,31
1113,23,1015,13
1114,6,1015,0
1115,13,1016,20
1116,22,1017,25
1117,9,1017,35
1118,19,1018,0
1119,8,1018,32
1120,5,1019,0
1121,13,1020,32
1122,7,1020,27
1123,13,1021,21
1124,5,1021,10
1125,4,1021,10
1126,6,1021,4
1127,1,1023,0
1128,7,1024,3
1129,5,1025,34
1130,17,1025,12
1131,22,1026,0
1132,5,1026,34
1133,21,1027,0
1134,14,1028,0
1135,5,1028,28
1136,8,1029,27
1137,5,1029,11
1138,10,1029,39
1139,23,1030,22
1140,3,1030,19
1141,4,1031,17
1142,11,1031,16
1143,20,1032,13
1144,4,1034,15
1145,4,1034,4
1146,15,1036,0
1147,19,1036,32
1148,5,1039,17
1149,20,1039,23
1150,21,1042,33
1151,18,1044,0
1152,3,1045,0
1153,13,1045,36
1154,22,1047,0
1155,19,1048,21
1156,23,1050,28
1157,21,1051,13
1158,16,1051,66
1159,19,1053,10
1160,16,1053,23
1161,23,1053,16
1162,2,1055,17
1163,10,1055,65
1164,10,1055,2
1165,7,1057,22
1166,9,1058,24
1167,19,1058,11
1168,8,1059,12
1169,24,1061,33
1170,2,1064,20
1171,12,1065,66
1172,5,1065,26
1173,9,1065,29
1174,14,1066,24
1175,9,1066,25
1176,7,1068,22
1177,1,1068,20
1178,2,1068,17
1179,22,1068,50
1180,4,1068,34
1181,18,1070,0
1182,22,1072,85
1183,5,1072,9
1184,17,1072,17
1185,12,1072,32
1186,12,1073,18
1187,15,1074,63
1188,11,1074,15
1189,2,1074,20
1190,3,1077,5
1191,12,1077,21
1192,13,1078,73
1193,6,1078,17
1194,24,1079,80
1195,15,1082,2
1196,17,1082,0
1197,6,1082,61
1198,20,1083,0
1199,11,1083,0
1200,14,1083,73
1201,3,1085,27
1202,7,1085,0
1203,18,1085,9
1204,11,1086,14
1205,16,1086,62
1206,4,1086,40
1207,4,1086,0
1208,9,1087,0
1209,23,1088,11
1210,7,1088,0
1211,12,1091,0
1212,12,1095,0
1213,11,1095,25
1214,9,1097,66
1215,5,1098,11
1216,10,1098,41
1217,7,1101,11
1218,24,1102,21
1219,24,1103,20
1220,19,1104,0
1221,24,1105,0
1222,20,1105,34
1223,22,1106,0
1224,14,1107,24
1225,4,1108,31
1226,3,1112,24
1227,1,1113,28
1228,2,1115,32
1229,11,1115,23
1230,12,1117,22
1231,17,1117,6
1232,19,1118,0
1233,1,1119,0
1234,1,1119,2
1235,2,1122,0
1236,20,1124,0
1237,10,1125,27
1238,5,1129,31
1239,2,1130,1
1240,16,1130,1
1241,17,1131,0
1242,2,1131,31
1243,8,1133,2
1244,14,1133,0
1245,14,1133,0
1246,17,1133,0
1247,18,1133,70
1248,6,1135,24
1249,19,1135,24
1250,8,1135,29
1251,8,1137,61
1252,10,1137,0
1253,19,1139,8
1254,10,1140,21
1255,4,1141,39
1256,10,1141,15
1257,13,1141,34
1258,13,1143,22
1259,4,1143,5
1260,10,1145,0
1261,11,1145,30
1262,11,1146,25
1263,1,1146,10
1264,18,1146,11
1265,14,1146,9
1266,6,1147,25
1267,6,1149,35
1268,24,1149,9
1269,23,1149,60
1270,17,1150,42
1271,15,1151,10
1272,15,1154,38
1273,20,1158,17
1274,16,1158,0
1275,2,1158,26
1276,11,1159,0
1277,15,1162,33
1278,6,1164,0
1279,11,1167,17
1280,1,1167,19
1281,24,1167,23
1282,3,1168,0
1283,13,1170,0
1284,6,1171,84
1285,13,1173,0
1286,22,1176,80
1287,15,1177,32
1288,4,1178,18
1289,20,1180,0
1290,1,1180,0
1291,10,1181,64
1292,14,1181,1
1293,11,1182,39
1294,13,1183,23
1295,18,1184,0
1296,3,1184,13
1297,9,1185,24
1298,22,1185,19
1299,8,1187,0
1300,2,1190,0
1301,5,1190,0
1302,1,1191,28
1303,2,1192,33
1304,12,1194,18
1305,4,1195,0
1306,5,1195,24
1307,24,1195,11
1308,23,1196,26
1309,3,1197,8
1310,17,1198,33
1311,14,1198,27
1312,23,1199,22
1313,15,1200,0
1314,7,1202,39
1315,19,1202,15
1316,22,1202,9
1317,22,1203,31
1318,23,1203,25
1319,3,1204,7
1320,6,1204,22
1321,23,1204,0
1322,18,1204,28
1323,15,1205,0
1324,24,1206,8
1325,13,1206,62
1326,13,1208,24
1327,8,1208,26
1328,21,1208,0
1329,13,1208,22
1330,13,1209,6
1331,4,1209,10
1332,7,1209,31
1333,11,1209,0
1334,9,1210,65
1335,3,1210,12
1336,3,1210,37
1337,6,1211,19
1338,12,1211,22
1339,17,1212,35
1340,14,1213,17
1341,9,1214,3
1342,8,1214,0
1343,16,1215,23
1344,3,1216,0
1345,18,1216,27
1346,15,1217,34
1347,11,1219,13
1348,15,1220,84
1349,17,1220,15
1350,13,1221,11
1351,4,1222,10
1352,17,1223,30
1353,11,1223,22
1354,12,1224,71
1355,8,1224,68
1356,3,1225,9
1357,20,1225,27
1358,3,1225,33
1359,22,1226,19
1360,13,1227,35
1361,21,1227,98
1362,3,1229,0
1363,8,1230,0
1364,23,1230,31
1365,24,1230,36
1366,14,1232,0
1367,13,1233,0
1368,9,1234,12
1369,1,1235,34
1370,17,1236,34
1371,17,1237,9
1372,9,1239,61
1373,2,1239,13
1374,7,1239,0
1375,3,1240,16
1376,19,1241,0
1377,2,1241,23
1378,12,1242,33
1379,18,1242,0
1380,21,1245,18
1381,17,1245,65
1382,14,1246,17
1383,1,1246,33
1384,2,1248,12
1385,20,1250,18
1386,15,1256,64
1387,16,1257,66
1388,1,1257,14
1389,3,1258,26
1390,17,1258,33
1391,22,1259,0
1392,21,1259,64
1393,18,1261,33
1394,8,1262,31
1395,13,1262,37
1396,20,1263,31
1397,23,1264,0
1398,10,1264,17
1399,21,1265,14
1400,12,1265,0
1401,13,1266,7
1402,3,1267,0
1403,3,1268,10
1404,2,1272,7
1405,24,1272,8
1406,18,1275,68
1407,13,1276,0
1408,13,1276,9
1409,6,1280,21
1410,11,1280,15
1411,19,1282,0
1412,18,1282,32
1413,24,1284,7
1414,14,1285,0
1415,8,1286,12
1416,15,1287,67
1417,8,1289,28
1418,11,1291,0
1419,3,1291,32
1420,6,1291,8
1421,6,1292,0
1422,23,1293,0
1423,5,1293,42
1424,23,1293,0
1425,11,1293,31
1426,11,1295,23
1427,17,1295,30
1428,24,1296,26
1429,19,1296,0
1430,2,1297,22
1431,17,1297,28
1432,16,1298,15
1433,13,1299,27
1434,19,1301,33
1435,24,1301,25
1436,23,1305,35
1437,20,1306,0
1438,23,1306,22
1439,13,1308,0
1440,14,1308,24
1441,16,1308,33
1442,14,1309,0
1443,1,1310,0
1444,16,1310,11
1445,13,1311,35
1446,13,1312,22
1447,16,1312,65
1448,15,1313,18
1449,4,1313,28
1450,11,1313,0
1451,21,1314,20
1452,18,1315,12
1453,22,1315,0
1454,15,1316,0
1455,18,1317,0
1456,13,1319,5
1457,13,1319,20
1458,6,1325,11
1459,24,1325,23
1460,2,1325,0
1461,17,1326,21
1462,8,1327,33
1463,21,1327,102
1464,22,1327,19
1465,3,1329,22
1466,3,1329,5
1467,19,1332,34
1468,13,1333,34
1469,23,1333,68
1470,19,1333,0
1471,21,1334,0
1472,15,1335,6
1473,19,1335,34
1474,14,1335,36
1475,9,1336,66
1476,6,1336,26
1477,24,1336,33
1478,18,1336,25
1479,13,1338,8
1480,18,1340,11
1481,23,1341,24
1482,20,1341,30
1483,4,1342,22
1484,13,1342,0
1485,21,1344,0
1486,4,1345,21
1487,17,1345,29
1488,15,1345,19
1489,12,1345,27
1490,21,1347,30
1491,19,1348,9
1492,21,1348,71
1493,23,1349,18
1494,24,1349,35
1495,1,1349,0
1496,10,1351,9
1497,1,1351,5
1498,8,1351,0
1499,16,1352,32
1500,5,1353,33
