player_id,arrived_time,departed_time,wait_time
1188,1074,1805,58
1204,1086,1805,55
1034,936,1805,65
1052,954,1805,62
982,896,1805,64
1333,1209,1805,31
1521,1370,1805,18
1579,1425,1805,7
1387,1257,1805,21
1499,1352,1805,2
1313,1200,1805,32
1323,1205,1805,31
1636,1473,1805,17
1186,1073,1805,28
1758,1580,1805,5
987,903,1805,44
1813,1626,1805,16
1847,1655,1805,10
1654,1486,1805,4
1198,1083,1805,26
1295,1184,1805,36
1424,1293,1810,16
1371,1237,1810,16
706,658,1810,64
1310,1198,1810,24
1241,1131,1810,18
1721,1540,1810,5
1734,1558,1810,2
1334,1210,1815,32
1372,1239,1815,27
1475,1336,1815,27
961,873,1815,51
1576,1421,1815,10
1743,1570,1820,0
1704,1529,1820,0
1689,1517,1820,2
1495,1349,1825,16
900,821,1825,21
1572,1415,1825,2
1238,1129,1825,0
989,904,1825,37
1021,927,1825,32
1112,1015,1825,14
953,868,1825,24
1643,1476,1825,0
1182,1072,1825,14
1145,1034,1835,21
1180,1068,1835,14
1214,1097,1835,39
1522,1372,1835,4
1540,1393,1835,0
1829,1639,1835,0
1944,1739,1835,0
1193,1078,1840,43
1088,985,1840,32
1257,1141,1840,22
1121,1020,1840,16
1402,1267,1850,17
759,711,1850,48
544,522,1850,46
910,831,1850,24
1040,941,1850,22
1517,1368,1850,17
1304,1194,1850,32
1049,950,1850,41
1183,1072,1850,36
1934,1731,1850,4
1888,1686,1850,3
1831,1641,1850,2
1833,1645,1850,1
1571,1414,1850,28
1044,946,1850,42
1256,1141,1850,32
1887,1686,1850,13
1113,1015,1850,29
746,701,1850,33
1105,1006,1850,22
1614,1457,1850,10
1781,1599,1850,21
1187,1074,1850,40
969,884,1850,58
1553,1402,1850,22
1899,1700,1850,0
1089,986,1850,16
1713,1537,1850,3
593,561,1850,63
1905,1704,1850,10
1615,1457,1855,0
1744,1571,1855,8
1406,1275,1855,8
1014,923,1855,21
1684,1513,1855,1
1628,1466,1860,10
1924,1719,1865,0
1103,1006,1870,23
1380,1245,1875,27
925,846,1875,40
1463,1327,1875,11
1492,1348,1875,7
1820,1634,1880,0
1775,1594,1890,0
1773,1593,1890,0
1041,942,1895,41
769,716,1895,56
934,853,1895,39
1335,1210,1895,38
1356,1225,1895,35
967,881,1895,54
903,823,1895,46
1309,1197,1895,30
1319,1204,1895,29
963,876,1895,55
1255,1141,1895,22
1259,1143,1895,22
1288,1178,1895,35
1057,959,1895,19
1754,1577,1895,5
996,908,1895,49
1035,936,1895,43
870,797,1895,41
878,801,1895,40
1098,998,1895,31
951,864,1895,28
1757,1580,1895,13
1533,1384,1895,33
1560,1407,1895,29
1542,1394,1895,21
1645,1477,1895,4
1082,979,1895,56
1107,1007,1895,50
1722,1540,1895,2
1564,1411,1895,17
1794,1608,1895,8
1907,1707,1895,18
1742,1570,1895,26
1147,1036,1895,65
747,702,1895,83
580,549,1895,65
1118,1018,1895,68
1491,1348,1895,31
1426,1295,1895,31
1799,1615,1895,26
1624,1464,1895,37
1759,1580,1895,13
1084,980,1895,46
1511,1361,1895,17
1218,1102,1895,12
1365,1230,1895,5
1037,937,1905,26
1194,1079,1905,58
1518,1368,1910,0
1069,969,1910,30
1551,1400,1910,4
1570,1414,1910,2
1611,1451,1910,23
1189,1074,1920,30
1170,1064,1920,12
1679,1509,1920,13
1692,1519,1920,11
1311,1198,1920,25
1340,1213,1920,24
1366,1232,1920,20
1942,1737,1935,0
568,538,1940,51
666,623,1940,34
1239,1130,1940,22
819,761,1940,26
1300,1190,1940,10
1594,1437,1940,1
1168,1059,1940,49
1394,1262,1940,18
938,856,1940,29
1119,1018,1940,27
1101,1004,1940,48
882,803,1940,29
941,859,1940,48
1206,1086,1940,22
1807,1621,1940,14
1677,1508,1940,7
1267,1149,1940,20
1543,1394,1940,40
1421,1292,1940,20
995,908,1940,37
858,788,1940,32
923,845,1940,20
1476,1336,1940,11
1508,1355,1940,7
1515,1366,1940,5
1732,1550,1940,29
1997,1793,1940,0
1095,994,1940,62
869,797,1940,62
888,809,1940,60
1343,1215,1940,27
1432,1298,1940,20
1090,986,1940,24
1447,1312,1940,17
853,782,1940,73
1609,1449,1940,29
597,566,1940,60
1054,956,1940,31
749,704,1940,33
1836,1646,1940,0
1386,1256,1940,48
1086,984,1940,54
1539,1392,1940,21
1568,1413,1940,27
1631,1468,1940,6
1400,1265,1940,35
1378,1242,1940,21
1700,1526,1940,14
1695,1523,1940,34
1889,1688,1940,11
828,767,1940,67
1811,1624,1945,6
1435,1301,1945,31
1459,1325,1945,26
1828,1639,1945,3
1390,1258,1945,39
620,585,1950,53
1064,965,1950,17
830,769,1950,17
1368,1234,1950,25
1298,1185,1955,35
1657,1490,1960,15
1661,1492,1960,15
1352,1223,1960,20
1575,1416,1960,10
1705,1529,1965,0
1882,1683,1980,0
1937,1733,1980,0
1073,974,1985,23
1979,1776,1985,2
1730,1549,1985,9
1185,1072,1985,44
1588,1433,1985,31
1550,1399,1985,20
1627,1465,1985,15
1898,1699,1985,8
1138,1029,1985,55
1777,1596,1985,28
1921,1717,1985,24
1262,1146,1985,59
1229,1115,1985,56
1293,1182,1985,43
1410,1280,1985,32
1537,1389,1985,11
1845,1652,1985,27
1586,1432,1985,22
817,761,1985,87
1428,1296,1985,30
750,705,1985,49
1326,1208,1985,27
846,778,1985,55
1408,1276,1985,13
1853,1660,1985,15
1832,1644,1990,0
1291,1181,1995,26
1332,1209,1995,39
1950,1748,1995,0
