NUtime_s,vehicle_id,node,finished,travel_time_s
491.0,2,8,False,492.0
491.0,3,5,False,492.0
491.0,4,8,False,492.0
491.0,5,8,False,492.0
491.0,6,17,False,492.0
491.0,7,17,False,492.0
491.0,8,4,False,492.0
491.0,9,15,False,492.0
491.0,10,14,False,492.0
492.0,1,16,True,195.0
492.0,2,8,False,493.0
492.0,3,5,False,493.0
492.0,4,8,False,493.0
492.0,5,8,False,493.0
492.0,6,17,False,493.0
492.0,7,17,False,493.0
492.0,8,4,False,493.0
492.0,9,15,False,493.0
492.0,10,14,False,493.0
493.0,1,16,True,195.0
493.0,2,8,False,494.0
493.0,3,5,False,494.0
493.0,4,8,False,494.0
493.0,5,8,False,494.0
493.0,6,17,False,494.0
493.0,7,17,False,494.0
493.0,8,4,False,494.0
493.0,9,15,False,494.0
493.0,10,14,False,494.0
494.0,1,16,True,195.0
494.0,2,8,False,495.0
494.0,3,5,False,495.0
494.0,4,8,False,495.0
494.0,5,8,False,495.0
494.0,6,17,False,495.0
494.0,7,17,False,495.0
494.0,8,4,False,495.0
494.0,9,15,False,495.0
494.0,10,14,False,495.0
495.0,1,16,True,195.0
495.0,2,8,False,496.0
495.0,3,5,False,496.0
495.0,4,8,False,496.0
495.0,5,8,False,496.0
495.0,6,17,False,496.0
495.0,7,17,False,496.0
495.0,8,4,False,496.0
495.0,9,15,False,496.0
495.0,10,14,False,496.0
496.0,1,16,True,195.0
496.0,2,8,False,497.0
496.0,3,5,False,497.0
496.0,4,8,False,497.0
496.0,5,8,False,497.0
496.0,6,17,False,497.0
496.0,7,17,False,497.0
496.0,8,4,False,497.0
496.0,9,15,False,497.0
496.0,10,14,False,497.0
497.0,1,16,True,195.0
497.0,2,8,False,498.0
497.0,3,5,False,498.0
497.0,4,8,False,498.0
497.0,5,8,False,498.0
497.0,6,17,False,498.0
497.0,7,17,False,498.0
497.0,8,4,False,498.0
497.0,9,15,False,498.0
497.0,10,14,False,498.0
498.0,1,16,True,195.0
498.0,2,8,False,499.0
498.0,3,5,False,499.0
498.0,4,8,False,499.0
498.0,5,8,False,499.0
498.0,6,17,False,499.0
498.0,7,17,False,499.0
498.0,8,4,False,499.0
498.0,9,15,False,499.0
498.0,10,14,False,499.0
499.0,1,16,True,195.0
499.0,2,8,False,500.0
499.0,3,6,False,500.0
499.0,4,8,False,500.0
499.0,5,8,False,500.0
499.0,6,17,False,500.0
499.0,7,19,False,500.0
499.0,8,4,False,500.0
499.0,9,15,False,500.0
499.0,10,14,False,500.0
500.0,1,16,True,195.0
500.0,2,8,False,501.0
500.0,3,6,False,501.0
500.0,4,8,False,501.0
500.0,5,8,False,501.0
500.0,6,17,False,501.0
500.0,7,19,False,501.0
500.0,8,4,False,501.0
500.0,9,15,False,501.0
500.0,10,14,False,501.0
501.0,1,16,True,195.0
501.0,2,8,False,502.0
501.0,3,6,False,502.0
501.0,4,8,False,502.0
501.0,5,8,False,502.0
501.0,6,17,False,502.0
501.0,7,19,False,502.0
501.0,8,4,False,502.0
501.0,9,15,False,502.0
501.0,10,14,False,502.0
502.0,1,16,True,195.0
502.0,2,8,False,503.0
502.0,3,6,False,503.0
502.0,4,8,False,503.0
502.0,5,8,False,503.0
502.0,6,17,False,503.0
502.0,7,19,False,503.0
502.0,8,4,False,503.0
502.0,9,15,False,503.0
502.0,10,14,False,503.0
503.0,1,16,True,195.0
503.0,2,8,False,504.0
503.0,3,6,False,504.0
503.0,4,8,False,504.0
503.0,5,8,False,504.0
503.0,6,17,False,504.0
503.0,7,19,False,504.0
503.0,8,4,False,504.0
503.0,9,15,False,504.0
503.0,10,14,False,504.0
504.0,1,16,True,195.0
504.0,2,8,False,505.0
504.0,3,6,False,505.0
504.0,4,8,False,505.0
504.0,5,8,False,505.0
504.0,6,17,False,505.0
504.0,7,19,False,505.0
504.0,8,4,False,505.0
504.0,9,15,False,505.0
504.0,10,14,False,505.0
505.0,1,16,True,195.0
505.0,2,8,False,506.0
505.0,3,6,False,506.0
505.0,4,8,False,506.0
505.0,5,8,False,506.0
505.0,6,17,False,506.0
505.0,7,19,False,506.0
505.0,8,4,False,506.0
505.0,9,15,False,506.0
505.0,10,14,False,506.0
506.0,1,16,True,195.0
506.0,2,8,False,507.0
506.0,3,6,False,507.0
506.0,4,8,False,507.0
506.0,5,8,False,507.0
506.0,6,17,False,507.0
506.0,7,19,False,507.0
506.0,8,4,False,507.0
506.0,9,15,False,507.0
506.0,10,14,False,507.0
507.0,1,16,True,195.0
507.0,2,8,False,508.0
507.0,3,6,False,508.0
507.0,4,8,False,508.0
507.0,5,8,False,508.0
507.0,6,17,False,508.0
507.0,7,19,False,508.0
507.0,8,4,False,508.0
507.0,9,15,False,508.0
507.0,10,14,False,508.0
508.0,1,16,True,195.0
508.0,2,8,False,509.0
508.0,3,6,False,509.0
508.0,4,8,False,509.0
508.0,5,8,False,509.0
508.0,6,17,False,509.0
508.0,7,19,False,509.0
508.0,8,4,False,509.0
508.0,9,15,False,509.0
508.0,10,14,False,509.0
509.0,1,16,True,195.0
509.0,2,8,False,510.0
509.0,3,6,False,510.0
509.0,4,8,False,510.0
509.0,5,8,False,510.0
509.0,6,17,False,510.0
509.0,7,19,False,510.0
509.0,8,4,False,510.0
509.0,9,15,False,510.0
509.0,10,14,False,510.0
510.0,1,16,True,195.0
510.0,2,8,False,511.0
510.0,3,6,False,511.0
510.0,4,8,False,511.0
510.0,5,8,False,511.0
510.0,6,17,False,511.0
510.0,7,19,False,511.0
510.0,8,4,False,511.0
510.0,9,15,False,511.0
510.0,10,14,False,511.0
511.0,1,16,True,195.0
511.0,2,8,False,512.0
511.0,3,6,False,512.0
511.0,4,8,False,512.0
511.0,5,8,False,512.0
511.0,6,17,False,512.0
511.0,7,19,False,512.0
511.0,8,4,False,512.0
511.0,9,15,False,512.0
511.0,10,14,False,512.0
512.0,1,16,True,195.0
512.0,2,8,False,513.0
512.0,3,6,False,513.0
512.0,4,8,False,513.0
512.0,5,8,False,513.0
512.0,6,17,False,513.0
512.0,7,19,False,513.0
512.0,8,4,False,513.0
512.0,9,15,False,513.0
512.0,10,14,False,513.0
513.0,1,16,True,195.0
513.0,2,8,False,514.0
513.0,3,6,False,514.0
513.0,4,8,False,514.0
513.0,5,8,False,514.0
513.0,6,17,False,514.0
513.0,7,19,False,514.0
513.0,8,4,False,514.0
513.0,9,15,False,514.0
513.0,10,14,False,514.0
514.0,1,16,True,195.0
514.0,2,8,False,515.0
514.0,3,6,False,515.0
514.0,4,8,False,515.0
514.0,5,8,False,515.0
514.0,6,17,False,515.0
514.0,7,19,False,515.0
514.0,8,4,False,515.0
514.0,9,15,False,515.0
514.0,10,14,False,515.0
515.0,1,16,True,195.0
515.0,2,8,False,516.0
515.0,3,6,False,516.0
515.0,4,8,False,516.0
515.0,5,8,False,516.0
515.0,6,17,False,516.0
515.0,7,19,False,516.0
515.0,8,4,False,516.0
515.0,9,15,False,516.0
515.0,10,14,False,516.0
516.0,1,16,True,195.0
516.0,2,8,False,517.0
516.0,3,6,False,517.0
516.0,4,8,False,517.0
516.0,5,8,False,517.0
516.0,6,17,False,517.0
516.0,7,19,False,517.0
516.0,8,4,False,517.0
516.0,9,15,False,517.0
516.0,10,14,False,517.0
517.0,1,16,True,195.0
517.0,2,8,False,518.0
517.0,3,6,False,518.0
517.0,4,8,False,518.0
517.0,5,8,False,518.0
517.0,6,17,False,518.0
517.0,7,19,False,518.0
517.0,8,4,False,518.0
517.0,9,15,False,518.0
517.0,10,14,False,518.0
518.0,1,16,True,195.0
518.0,2,8,False,519.0
518.0,3,6,False,519.0
518.0,4,8,False,519.0
518.0,5,8,False,519.0
518.0,6,17,False,519.0
518.0,7,19,False,519.0
518.0,8,4,False,519.0
518.0,9,15,False,519.0
518.0,10,14,False,519.0
519.0,1,16,True,195.0
519.0,2,8,False,520.0
519.0,3,6,False,520.0
519.0,4,8,False,520.0
519.0,5,8,False,520.0
519.0,6,17,False,520.0
519.0,7,19,False,520.0
519.0,8,4,False,520.0
519.0,9,15,False,520.0
519.0,10,14,False,520.0
520.0,1,16,True,195.0
520.0,2,8,False,521.0
520.0,3,6,False,521.0
520.0,4,8,False,521.0
520.0,5,8,False,521.0
520.0,6,17,False,521.0
520.0,7,19,False,521.0
520.0,8,4,False,521.0
520.0,9,15,False,521.0
520.0,10,14,False,521.0
521.0,1,16,True,195.0
521.0,2,8,False,522.0
521.0,3,6,False,522.0
521.0,4,8,False,522.0
521.0,5,8,False,522.0
521.0,6,17,False,522.0
521.0,7,19,False,522.0
521.0,8,4,False,522.0
521.0,9,15,False,522.0
521.0,10,14,False,522.0
522.0,1,16,True,195.0
522.0,2,8,False,523.0
522.0,3,6,False,523.0
522.0,4,8,False,523.0
522.0,5,8,False,523.0
522.0,6,17,False,523.0
522.0,7,19,False,523.0
522.0,8,4,False,523.0
522.0,9,15,False,523.0
522.0,10,14,False,523.0
523.0,1,16,True,195.0
523.0,2,8,False,524.0
523.0,3,6,False,524.0
523.0,4,8,False,524.0
523.0,5,8,False,524.0
523.0,6,17,False,524.0
523.0,7,19,False,524.0
523.0,8,4,False,524.0
523.0,9,15,False,524.0
523.0,10,14,False,524.0
524.0,1,16,True,195.0
524.0,2,8,False,525.0
524.0,3,6,False,525.0
524.0,4,8,False,525.0
524.0,5,8,False,525.0
524.0,6,17,False,525.0
524.0,7,19,False,525.0
524.0,8,4,False,525.0
524.0,9,15,False,525.0
524.0,10,14,False,525.0
525.0,1,16,True,195.0
525.0,2,8,False,526.0
525.0,3,6,False,526.0
525.0,4,8,False,526.0
525.0,5,8,False,526.0
525.0,6,17,False,526.0
525.0,7,19,False,526.0
525.0,8,4,False,526.0
525.0,9,15,False,526.0
525.0,10,14,False,526.0
526.0,1,16,True,195.0
526.0,2,8,False,527.0
526.0,3,6,False,527.0
526.0,4,8,False,527.0
526.0,5,8,False,527.0
526.0,6,17,False,527.0
526.0,7,19,False,527.0
526.0,8,4,False,527.0
526.0,9,15,False,527.0
526.0,10,14,False,527.0
527.0,1,16,True,195.0
527.0,2,8,False,528.0
527.0,3,6,False,528.0
527.0,4,8,False,528.0
527.0,5,8,False,528.0
527.0,6,17,False,528.0
527.0,7,19,False,528.0
527.0,8,4,False,528.0
527.0,9,15,False,528.0
527.0,10,14,False,528.0
528.0,1,16,True,195.0
528.0,2,8,False,529.0
528.0,3,6,False,529.0
528.0,4,8,False,529.0
528.0,5,8,False,529.0
528.0,6,17,False,529.0
528.0,7,19,False,529.0
528.0,8,4,False,529.0
528.0,9,15,False,529.0
528.0,10,14,False,529.0
529.0,1,16,True,195.0
529.0,2,8,False,530.0
529.0,3,6,False,530.0
529.0,4,8,False,530.0
529.0,5,8,False,530.0
529.0,6,17,False,530.0
529.0,7,19,False,530.0
529.0,8,4,False,530.0
529.0,9,15,False,530.0
529.0,10,14,False,530.0
530.0,1,16,True,195.0
530.0,2,8,False,531.0
530.0,3,6,False,531.0
530.0,4,8,False,531.0
530.0,5,8,False,531.0
530.0,6,17,False,531.0
530.0,7,19,False,531.0
530.0,8,4,False,531.0
530.0,9,15,False,531.0
530.0,10,14,False,531.0
531.0,1,16,True,195.0
531.0,2,8,False,532.0
531.0,3,6,False,532.0
531.0,4,8,False,532.0
531.0,5,8,False,532.0
531.0,6,17,False,532.0
531.0,7,19,False,532.0
531.0,8,4,False,532.0
531.0,9,15,False,532.0
531.0,10,14,False,532.0
532.0,1,16,True,195.0
532.0,2,8,False,533.0
532.0,3,6,False,533.0
532.0,4,8,False,533.0
532.0,5,8,False,533.0
532.0,6,17,False,533.0
532.0,7,19,False,533.0
532.0,8,4,False,533.0
532.0,9,15,False,533.0
532.0,10,14,False,533.0
533.0,1,16,True,195.0
533.0,2,8,False,534.0
533.0,3,6,False,534.0
533.0,4,8,False,534.0
533.0,5,8,False,534.0
533.0,6,17,False,534.0
533.0,7,19,False,534.0
533.0,8,4,False,534.0
533.0,9,15,False,534.0
533.0,10,14,False,534.0
534.0,1,16,True,195.0
534.0,2,8,False,535.0
534.0,3,6,False,535.0
534.0,4,8,False,535.0
534.0,5,8,False,535.0
534.0,6,17,False,535.0
534.0,7,19,False,535.0
534.0,8,4,False,535.0
534.0,9,15,False,535.0
534.0,10,14,False,535.0
535.0,1,16,True,195.0
535.0,2,8,False,536.0
535.0,3,6,False,536.0
535.0,4,8,False,536.0
535.0,5,8,False,536.0
535.0,6,17,False,536.0
535.0,7,19,False,536.0
535.0,8,4,False,536.0
535.0,9,15,False,536.0
535.0,10,14,False,536.0
536.0,1,16,True,195.0
536.0,2,8,False,537.0
536.0,3,6,False,537.0
536.0,4,8,False,537.0
536.0,5,8,False,537.0
536.0,6,17,False,537.0
536.0,7,19,False,537.0
536.0,8,4,False,537.0
536.0,9,15,False,537.0
536.0,10,14,False,537.0
537.0,1,16,True,195.0
537.0,2,8,False,538.0
537.0,3,6,False,538.0
537.0,4,8,False,538.0
537.0,5,8,False,538.0
537.0,6,17,False,538.0
537.0,7,19,False,538.0
537.0,8,4,False,538.0
537.0,9,15,False,538.0
537.0,10,14,False,538.0
538.0,1,16,True,195.0
538.0,2,8,False,539.0
538.0,3,6,False,539.0
538.0,4,8,False,539.0
538.0,5,8,False,539.0
538.0,6,17,False,539.0
538.0,7,19,False,539.0
538.0,8,4,False,539.0
538.0,9,15,False,539.0
538.0,10,14,False,539.0
539.0,1,16,True,195.0
539.0,2,8,False,540.0
539.0,3,6,False,540.0
539.0,4,8,False,540.0
539.0,5,16,True,540.0
539.0,6,17,False,540.0
539.0,7,19,False,540.0
539.0,8,4,False,540.0
539.0,9,15,False,540.0
539.0,10,14,False,540.0
540.0,1,16,True,195.0
540.0,2,8,False,541.0
540.0,3,6,False,541.0
540.0,4,8,False,541.0
540.0,5,16,True,540.0
540.0,6,17,False,541.0
540.0,7,19,False,541.0
540.0,8,4,False,541.0
540.0,9,15,False,541.0
540.0,10,14,False,541.0
541.0,1,16,True,195.0
541.0,2,8,False,542.0
541.0,3,6,False,542.0
541.0,4,8,False,542.0
541.0,5,16,True,540.0
541.0,6,17,False,542.0
541.0,7,19,False,542.0
541.0,8,4,False,542.0
541.0,9,15,False,542.0
541.0,10,14,False,542.0
542.0,1,16,True,195.0
542.0,2,8,False,543.0
542.0,3,6,False,543.0
542.0,4,8,False,543.0
542.0,5,16,True,540.0
542.0,6,17,False,543.0
542.0,7,19,False,543.0
542.0,8,4,False,543.0
542.0,9,15,False,543.0
542.0,10,14,False,543.0
543.0,1,16,True,195.0
543.0,2,8,False,544.0
543.0,3,6,False,544.0
543.0,4,8,False,544.0
543.0,5,16,True,540.0
543.0,6,17,False,544.0
543.0,7,19,False,544.0
543.0,8,4,False,544.0
543.0,9,15,False,544.0
543.0,10,14,False,544.0
544.0,1,16,True,195.0
544.0,2,8,False,545.0
544.0,3,6,False,545.0
544.0,4,8,False,545.0
544.0,5,16,True,540.0
544.0,6,17,False,545.0
544.0,7,19,False,545.0
544.0,8,4,False,545.0
544.0,9,15,False,545.0
544.0,10,14,False,545.0
545.0,1,16,True,195.0
545.0,2,8,False,546.0
545.0,3,6,False,546.0
545.0,4,8,False,546.0
545.0,5,16,True,540.0
545.0,6,17,False,546.0
545.0,7,19,False,546.0
545.0,8,4,False,546.0
545.0,9,15,False,546.0
545.0,10,14,False,546.0
546.0,1,16,True,195.0
546.0,2,8,False,547.0
546.0,3,6,False,547.0
546.0,4,8,False,547.0
546.0,5,16,True,540.0
546.0,6,17,False,547.0
546.0,7,19,False,547.0
546.0,8,4,False,547.0
546.0,9,15,False,547.0
546.0,10,14,False,547.0
547.0,1,16,True,195.0
547.0,2,8,False,548.0
547.0,3,6,False,548.0
547.0,4,8,False,548.0
547.0,5,16,True,540.0
547.0,6,17,False,548.0
547.0,7,19,False,548.0
547.0,8,4,False,548.0
547.0,9,15,False,548.0
547.0,10,14,False,548.0
548.0,1,16,True,195.0
548.0,2,8,False,549.0
548.0,3,6,False,549.0
548.0,4,8,False,549.0
548.0,5,16,True,540.0
548.0,6,17,False,549.0
548.0,7,19,False,549.0
548.0,8,4,False,549.0
548.0,9,15,False,549.0
548.0,10,14,False,549.0
549.0,1,16,True,195.0
549.0,2,8,False,550.0
549.0,3,6,False,550.0
549.0,4,8,False,550.0
549.0,5,16,True,540.0
549.0,6,17,False,550.0
549.0,7,19,False,550.0
549.0,8,4,False,550.0
549.0,9,15,False,550.0
549.0,10,14,False,550.0
550.0,1,16,True,195.0
550.0,2,8,False,551.0
550.0,3,6,False,551.0
550.0,4,8,False,551.0
550.0,5,16,True,540.0
550.0,6,17,False,551.0
550.0,7,19,False,551.0
550.0,8,4,False,551.0
550.0,9,15,False,551.0
550.0,10,14,False,551.0
551.0,1,16,True,195.0
551.0,2,8,False,552.0
551.0,3,6,False,552.0
551.0,4,8,False,552.0
551.0,5,16,True,540.0
551.0,6,17,False,552.0
551.0,7,19,False,552.0
551.0,8,4,False,552.0
551.0,9,15,False,552.0
551.0,10,14,False,552.0
552.0,1,16,True,195.0
552.0,2,8,False,553.0
552.0,3,6,False,553.0
552.0,4,8,False,553.0
552.0,5,16,True,540.0
552.0,6,17,False,553.0
552.0,7,19,False,553.0
552.0,8,4,False,553.0
552.0,9,15,False,553.0
552.0,10,14,False,553.0
553.0,1,16,True,195.0
553.0,2,8,False,554.0
553.0,3,6,False,554.0
553.0,4,8,False,554.0
553.0,5,16,True,540.0
553.0,6,17,False,554.0
553.0,7,19,False,554.0
553.0,8,4,False,554.0
553.0,9,15,False,554.0
553.0,10,14,False,554.0
554.0,1,16,True,195.0
554.0,2,8,False,555.0
554.0,3,6,False,555.0
554.0,4,8,False,555.0
554.0,5,16,True,540.0
554.0,6,17,False,555.0
554.0,7,19,False,555.0
554.0,8,4,False,555.0
554.0,9,15,False,555.0
554.0,10,14,False,555.0
555.0,1,16,True,195.0
555.0,2,8,False,556.0
555.0,3,6,False,556.0
555.0,4,8,False,556.0
555.0,5,16,True,540.0
555.0,6,17,False,556.0
555.0,7,19,False,556.0
555.0,8,4,False,556.0
555.0,9,15,False,556.0
555.0,10,14,False,556.0
556.0,1,16,True,195.0
556.0,2,8,False,557.0
556.0,3,6,False,557.0
556.0,4,8,False,557.0
556.0,5,16,True,540.0
556.0,6,17,False,557.0
556.0,7,19,False,557.0
556.0,8,4,False,557.0
556.0,9,15,False,557.0
556.0,10,14,False,557.0
557.0,1,16,True,195.0
557.0,2,8,False,558.0
557.0,3,6,False,558.0
557.0,4,8,False,558.0
557.0,5,16,True,540.0
557.0,6,17,False,558.0
557.0,7,19,False,558.0
557.0,8,4,False,558.0
557.0,9,15,False,558.0
557.0,10,14,False,558.0
558.0,1,16,True,195.0
558.0,2,8,False,559.0
558.0,3,6,False,559.0
558.0,4,8,False,559.0
558.0,5,16,True,540.0
558.0,6,17,False,559.0
558.0,7,19,False,559.0
558.0,8,4,False,559.0
558.0,9,15,False,559.0
558.0,10,14,False,559.0
559.0,1,16,True,195.0
559.0,2,8,False,560.0
559.0,3,6,False,560.0
559.0,4,8,False,560.0
559.0,5,16,True,540.0
559.0,6,19,False,560.0
559.0,7,19,False,560.0
559.0,8,4,False,560.0
559.0,9,15,False,560.0
559.0,10,14,False,560.0
560.0,1,16,True,195.0
560.0,2,8,False,561.0
560.0,3,6,False,561.0
560.0,4,8,False,561.0
560.0,5,16,True,540.0
560.0,6,19,False,561.0
560.0,7,19,False,561.0
560.0,8,4,False,561.0
560.0,9,15,False,561.0
560.0,10,14,False,561.0
561.0,1,16,True,195.0
561.0,2,8,False,562.0
561.0,3,6,False,562.0
561.0,4,8,False,562.0
561.0,5,16,True,540.0
561.0,6,19,False,562.0
561.0,7,19,False,562.0
561.0,8,4,False,562.0
561.0,9,15,False,562.0
561.0,10,14,False,562.0
562.0,1,16,True,195.0
562.0,2,8,False,563.0
562.0,3,6,False,563.0
562.0,4,8,False,563.0
562.0,5,16,True,540.0
562.0,6,19,False,563.0
562.0,7,19,False,563.0
562.0,8,4,False,563.0
562.0,9,15,False,563.0
562.0,10,14,False,563.0
563.0,1,16,True,195.0
563.0,2,8,False,564.0
563.0,3,6,False,564.0
563.0,4,8,False,564.0
563.0,5,16,True,540.0
563.0,6,19,False,564.0
563.0,7,19,False,564.0
563.0,8,4,False,564.0
563.0,9,15,False,564.0
563.0,10,14,False,564.0
564.0,1,16,True,195.0
564.0,2,8,False,565.0
564.0,3,6,False,565.0
564.0,4,8,False,565.0
564.0,5,16,True,540.0
564.0,6,19,False,565.0
564.0,7,19,False,565.0
564.0,8,4,False,565.0
564.0,9,15,False,565.0
564.0,10,14,False,565.0
565.0,1,16,True,195.0
565.0,2,8,False,566.0
565.0,3,6,False,566.0
565.0,4,8,False,566.0
565.0,5,16,True,540.0
565.0,6,19,False,566.0
565.0,7,19,False,566.0
565.0,8,4,False,566.0
565.0,9,15,False,566.0
565.0,10,14,False,566.0
566.0,1,16,True,195.0
566.0,2,8,False,567.0
566.0,3,6,False,567.0
566.0,4,8,False,567.0
566.0,5,16,True,540.0
566.0,6,19,False,567.0
566.0,7,19,False,567.0
566.0,8,4,False,567.0
566.0,9,15,False,567.0
566.0,10,14,False,567.0
567.0,1,16,True,195.0
567.0,2,8,False,568.0
567.0,3,6,False,568.0
567.0,4,8,False,568.0
567.0,5,16,True,540.0
567.0,6,19,False,568.0
567.0,7,19,False,568.0
567.0,8,4,False,568.0
567.0,9,15,False,568.0
567.0,10,14,False,568.0
568.0,1,16,True,195.0
568.0,2,8,False,569.0
568.0,3,6,False,569.0
568.0,4,8,False,569.0
568.0,5,16,True,540.0
568.0,6,19,False,569.0
568.0,7,19,False,569.0
568.0,8,4,False,569.0
568.0,9,15,False,569.0
568.0,10,14,False,569.0
569.0,1,16,True,195.0
569.0,2,8,False,570.0
569.0,3,6,False,570.0
569.0,4,8,False,570.0
569.0,5,16,True,540.0
569.0,6,19,False,570.0
569.0,7,19,False,570.0
569.0,8,4,False,570.0
569.0,9,15,False,570.0
569.0,10,14,False,570.0
570.0,1,16,True,195.0
570.0,2,8,False,571.0
570.0,3,6,False,571.0
570.0,4,8,False,571.0
570.0,5,16,True,540.0
570.0,6,19,False,571.0
570.0,7,19,False,571.0
570.0,8,4,False,571.0
570.0,9,15,False,571.0
570.0,10,14,False,571.0
571.0,1,16,True,195.0
571.0,2,8,False,572.0
571.0,3,6,False,572.0
571.0,4,8,False,572.0
571.0,5,16,True,540.0
571.0,6,19,False,572.0
571.0,7,19,False,572.0
571.0,8,4,False,572.0
571.0,9,15,False,572.0
571.0,10,14,False,572.0
572.0,1,16,True,195.0
572.0,2,8,False,573.0
572.0,3,6,False,573.0
572.0,4,8,False,573.0
572.0,5,16,True,540.0
572.0,6,19,False,573.0
572.0,7,19,False,573.0
572.0,8,4,False,573.0
572.0,9,15,False,573.0
572.0,10,14,False,573.0
573.0,1,16,True,195.0
573.0,2,8,False,574.0
573.0,3,6,False,574.0
573.0,4,8,False,574.0
573.0,5,16,True,540.0
573.0,6,19,False,574.0
573.0,7,19,False,574.0
573.0,8,4,False,574.0
573.0,9,15,False,574.0
573.0,10,14,False,574.0
574.0,1,16,True,195.0
574.0,2,8,False,575.0
574.0,3,6,False,575.0
574.0,4,8,False,575.0
574.0,5,16,True,540.0
574.0,6,19,False,575.0
574.0,7,19,False,575.0
574.0,8,4,False,575.0
574.0,9,15,False,575.0
574.0,10,14,False,575.0
575.0,1,16,True,195.0
575.0,2,8,False,576.0
575.0,3,6,False,576.0
575.0,4,8,False,576.0
575.0,5,16,True,540.0
575.0,6,19,False,576.0
575.0,7,19,False,576.0
575.0,8,4,False,576.0
575.0,9,15,False,576.0
575.0,10,14,False,576.0
576.0,1,16,True,195.0
576.0,2,8,False,577.0
576.0,3,6,False,577.0
576.0,4,8,False,577.0
576.0,5,16,True,540.0
576.0,6,19,False,577.0
576.0,7,19,False,577.0
576.0,8,4,False,577.0
576.0,9,15,False,577.0
576.0,10,14,False,577.0
577.0,1,16,True,195.0
577.0,2,8,False,578.0
577.0,3,6,False,578.0
577.0,4,8,False,578.0
577.0,5,16,True,540.0
577.0,6,19,False,578.0
577.0,7,19,False,578.0
577.0,8,4,False,578.0
577.0,9,15,False,578.0
577.0,10,14,False,578.0
578.0,1,16,True,195.0
578.0,2,8,False,579.0
578.0,3,6,False,579.0
578.0,4,8,False,579.0
578.0,5,16,True,540.0
578.0,6,19,False,579.0
578.0,7,19,False,579.0
578.0,8,4,False,579.0
578.0,9,15,False,579.0
578.0,10,14,False,579.0
579.0,1,16,True,195.0
579.0,2,8,False,580.0
579.0,3,6,False,580.0
579.0,4,8,False,580.0
579.0,5,16,True,540.0
579.0,6,19,False,580.0
579.0,7,19,False,580.0
579.0,8,4,False,580.0
579.0,9,15,False,580.0
579.0,10,14,False,580.0
580.0,1,16,True,195.0
580.0,2,8,False,581.0
580.0,3,6,False,581.0
580.0,4,8,False,581.0
580.0,5,16,True,540.0
580.0,6,19,False,581.0
580.0,7,19,False,581.0
580.0,8,4,False,581.0
580.0,9,15,False,581.0
580.0,10,14,False,581.0
581.0,1,16,True,195.0
581.0,2,8,False,582.0
581.0,3,6,False,582.0
581.0,4,8,False,582.0
581.0,5,16,True,540.0
581.0,6,19,False,582.0
581.0,7,19,False,582.0
581.0,8,4,False,582.0
581.0,9,15,False,582.0
581.0,10,14,False,582.0
582.0,1,16,True,195.0
582.0,2,8,False,583.0
582.0,3,6,False,583.0
582.0,4,8,False,583.0
582.0,5,16,True,540.0
582.0,6,19,False,583.0
582.0,7,19,False,583.0
582.0,8,4,False,583.0
582.0,9,15,False,583.0
582.0,10,14,False,583.0
583.0,1,16,True,195.0
583.0,2,8,False,584.0
583.0,3,6,False,584.0
583.0,4,8,False,584.0
583.0,5,16,True,540.0
583.0,6,19,False,584.0
583.0,7,19,False,584.0
583.0,8,4,False,584.0
583.0,9,15,False,584.0
583.0,10,14,False,584.0
584.0,1,16,True,195.0
584.0,2,8,False,585.0
584.0,3,6,False,585.0
584.0,4,8,False,585.0
584.0,5,16,True,540.0
584.0,6,19,False,585.0
584.0,7,19,False,585.0
584.0,8,4,False,585.0
584.0,9,15,False,585.0
584.0,10,14,False,585.0
585.0,1,16,True,195.0
585.0,2,8,False,586.0
585.0,3,6,False,586.0
585.0,4,8,False,586.0
585.0,5,16,True,540.0
585.0,6,19,False,586.0
585.0,7,19,False,586.0
585.0,8,4,False,586.0
585.0,9,15,False,586.0
585.0,10,14,False,586.0
586.0,1,16,True,195.0
586.0,2,8,False,587.0
586.0,3,6,False,587.0
586.0,4,8,False,587.0
586.0,5,16,True,540.0
586.0,6,19,False,587.0
586.0,7,19,False,587.0
586.0,8,4,False,587.0
586.0,9,15,False,587.0
586.0,10,14,False,587.0
587.0,1,16,True,195.0
587.0,2,8,False,588.0
587.0,3,6,False,588.0
587.0,4,8,False,588.0
587.0,5,16,True,540.0
587.0,6,19,False,588.0
587.0,7,19,False,588.0
587.0,8,4,False,588.0
587.0,9,15,False,588.0
587.0,10,14,False,588.0
588.0,1,16,True,195.0
588.0,2,8,False,589.0
588.0,3,6,False,589.0
588.0,4,8,False,589.0
588.0,5,16,True,540.0
588.0,6,19,False,589.0
588.0,7,19,False,589.0
588.0,8,4,False,589.0
588.0,9,15,False,589.0
588.0,10,14,False,589.0
589.0,1,16,True,195.0
589.0,2,8,False,590.0
589.0,3,6,False,590.0
589.0,4,8,False,590.0
589.0,5,16,True,540.0
589.0,6,19,False,590.0
589.0,7,19,False,590.0
589.0,8,4,False,590.0
589.0,9,15,False,590.0
589.0,10,14,False,590.0
590.0,1,16,True,195.0
590.0,2,8,False,591.0
590.0,3,6,False,591.0
590.0,4,8,False,591.0
590.0,5,16,True,540.0
590.0,6,19,False,591.0
590.0,7,19,False,591.0
590.0,8,4,False,591.0
590.0,9,15,False,591.0
